category,date_time,headline,link
technology, 14 July 2020,NASA's Perseverance Rover Will Scour Mars for Signs of Life,https://gadgets.ndtv.com/science/news/nasas-perseverance-rover-will-scour-mars-for-signs-of-life-2262297
technology, 14 July 2020,"Redmi Note 9 Pro Next Sale on July 21 at 12 Noon via Amazon, Xiaomi India Site: Price, Specifications",https://gadgets.ndtv.com/mobiles/news/redmi-note-9-pro-sale-today-12-noon-price-in-india-rs-13999-amazon-xiaomi-specifications-2262073
technology, 14 July 2020,"Poco M2 Pro to Go on Sale for First Time Today at 12 Noon via Flipkart: Price in India, Specifications",https://gadgets.ndtv.com/mobiles/news/poco-m2-pro-sale-today-price-in-india-rs-13999-specifications-offers-2261990
technology, 14 July 2020,"Realme C11 Launching in India Today: How to Watch Live Stream, Expected Price, Specifications",https://gadgets.ndtv.com/mobiles/news/realme-c11-india-launch-today-live-stream-expected-price-specifications-2262061
technology, 13 July 2020,OnePlus Nord Confirmed to Pack Second Wide-Angle Selfie Camera with 105-Degree Field of View,https://gadgets.ndtv.com/mobiles/news/oneplus-nord-dual-selfie-cameras-confirmed-instagram-105-degree-price-india-2262078
technology, 13 July 2020,OnePlus Buds True Wireless Earphones to Launch on July 21,https://gadgets.ndtv.com/audio/news/oneplus-buds-true-wireless-earphones-launch-july-21-nord-2262077
technology, 13 July 2020,"Fake TikTok Malware Being Spread Through WhatsApp, Maharashtra Cyber Cell Warns",https://gadgets.ndtv.com/apps/news/tiktok-pro-malware-app-scam-whatsapp-advisory-maharashtra-cyber-cell-2262042
technology, 13 July 2020,"iPhone 12 to be Costlier than iPhone 11 Despite Not Having EarPods or Charger, Analyst Claims",https://gadgets.ndtv.com/mobiles/news/iphone-12-price-usd-50-costlier-no-earpods-charger-retail-box-analysis-jeff-pu-price-prediction-2262035
technology, 13 July 2020,Snapchat Brings 'Here for You' Feature to Address Mental Health Issues Faced by Users in India,https://gadgets.ndtv.com/apps/news/snapchat-rolls-out-here-for-you-to-promote-mental-health-india-2262003
technology, 13 July 2020,Google Partners With CBSE to Train 1 Million Teachers to Deliver 'Blended Learning',https://gadgets.ndtv.com/internet/news/google-cbse-partnership-1-million-teachers-blended-learning-usd-1-million-grant-livestream-2261981
technology, 13 July 2020,"Top Trump Aide Warns of 'Strong Actions' on TikTok, Angering China",https://gadgets.ndtv.com/apps/news/top-trump-aide-warns-of-strong-actions-on-tiktok-angering-china-2261977
technology, 13 July 2020,"Vivo TWS Neo True Wireless Earbuds to Launch in India Soon, Company Teases",https://gadgets.ndtv.com/audio/news/vivo-tws-neo-true-wireless-earphones-india-launch-announcement-twitter-x50-pro-2261962
technology, 13 July 2020,"Tecno Spark 5 Pro With MediaTek Helio A25 SoC, Quad Rear Cameras Launched in India: Price, Specifications",https://gadgets.ndtv.com/mobiles/news/tecno-spark-5-pro-price-in-india-rs-10499-launch-features-specifications-2261956
