category,date_time,headline,link
entertainment," June 4, 2020  8:18:18 pm","Basu Chatterjee, the man who delivered real life on screen with a smile",https://indianexpress.com/article/entertainment/bollywood/basu-chaterjee-the-man-who-delivered-real-life-on-screen-with-a-smile-6442565/
entertainment," June 4, 2020  7:32:33 pm","Basu Chatterjee had a simple, practical approach to things: Rajit Kapur",https://indianexpress.com/article/entertainment/bollywood/basu-chatterjee-had-a-simple-practical-approach-to-things-rajit-kapur-6442805/
entertainment," June 5, 2020  8:38:10 am",Aadujeevitham crew member tests positive for coronavirus,https://indianexpress.com/article/entertainment/malayalam/aadujeevitham-prithviraj-crew-member-tests-positive-for-coronavirus-6441964/
entertainment," June 5, 2020  8:38:55 am","BAFTA 2020: Chernobyl tops nominations, The Crown, Fleabag in the race too",https://indianexpress.com/article/entertainment/television/bafta-2020-nominations-list-chernobyl-tops-the-crown-fleabag-6442739/
entertainment," June 4, 2020  6:25:37 pm",Lovecraft Country trailer: The HBO series explores both supernatural and real-world horrors,https://indianexpress.com/article/entertainment/television/lovecraft-country-trailer-hbo-series-6442545/
entertainment," June 6, 2020  11:48:45 am",Singer-actor Chris Trousdale dies of coronavirus at 34,https://indianexpress.com/article/entertainment/music/singer-actor-chris-trousdale-death-coronavirus-at-34-6442560/
entertainment," June 5, 2020  8:29:15 am",Best Basu Chatterjee films you can watch online,https://indianexpress.com/article/entertainment/bollywood/best-basu-chatterjee-films-watch-online-6442388/
entertainment," June 5, 2020  8:31:14 am",Basu Chatterjee’s cinema celebrated the common man and woman with gentle humour,https://indianexpress.com/article/entertainment/bollywood/basu-chatterjee-cinema-celebrated-the-common-man-and-woman-with-gentle-humour-6442440/
entertainment," June 5, 2020  8:33:20 am","Basu Chatterjee gave us characters we felt for, we rooted for",https://indianexpress.com/article/entertainment/bollywood/remembering-basu-chatterjee-6442144/
entertainment," June 4, 2020  6:43:01 pm","Amitabh Bachchan, Aamir Khan and others remember Basu Chatterjee",https://indianexpress.com/article/entertainment/bollywood/celebrities-mourn-the-demise-of-basu-chatterjee-6442148/
entertainment," June 5, 2020  7:44:23 pm","TV news on June 5: Divyanka refutes Naagin 5 buzz, Asim-Himanshi’s music video release date announced",https://indianexpress.com/article/entertainment/television/tv-news-june-4-live-updates-hina-khan-6442009/
entertainment," June 5, 2020  8:29:50 am",Filmmaker Basu Chatterjee passes away,https://indianexpress.com/article/entertainment/bollywood/basu-chatterjee-death-6442027/
entertainment," June 4, 2020  11:31:46 am",Rashmika Mandanna shares adorable throwback photo,https://indianexpress.com/article/entertainment/telugu/rashmika-mandanna-shares-adorable-throwback-photo-instagram-6442015/
entertainment," June 5, 2020  8:39:52 am",Meera Chopra files FIR after receiving rape and death threats on Twitter,https://indianexpress.com/article/entertainment/bollywood/meera-chopra-fir-rape-death-threat-twitter-jr-ntr-6441928/
entertainment," June 5, 2020  8:27:47 am",Actors Sumeet Vyas and Ekta Kaul welcome baby boy Ved,https://indianexpress.com/article/entertainment/television/sumeet-vyas-and-ekta-kaul-welcome-a-baby-boy-6441865/
