category,date_time,headline,link
sports," June 6, 2020  3:45:40 pm","‘Organising US Open is impossible, the rules are extreme’: Novak Djokovic",https://indianexpress.com/article/sports/tennis/novak-djokovic-us-open-impossible-extreme-rules-6445786/
sports," June 8, 2020  11:23:33 am","Darwin T20 Cricket League 2020: Full Schedule, Fixtures, Time Table, Venues, Timings, Live Streaming details",https://indianexpress.com/article/sports/cricket/darwin-t20-cricket-league-2020-full-schedule-fixtures-time-table-venues-timings-live-streaming-details-6445709/
sports," June 6, 2020  3:13:43 pm",Undertaker vs Kane Inferno Match: Looking back at one of ‘The Greatest Wrestling Match Ever’,https://indianexpress.com/article/sports/wwe-wrestling/the-undertaker-kane-inferno-match-1998-video-watch-greatest-wrestling-match-6445755/
sports," June 6, 2020  10:19:23 pm","Hamza Koya, Santosh Trophy veteran, dies after testing positive for Covid-19",https://indianexpress.com/article/sports/football/e-hamsakoya-footballer-covid-19-positive-death-6445694/
sports," June 6, 2020  5:37:52 pm",‘AFC Asian Cup great chance to develop interest in women’s football in India’,https://indianexpress.com/article/sports/football/afc-asian-cup-2022-india-women-football-interest-6445948/
sports," June 6, 2020  1:19:57 pm",When Balbir Singh Sr offered namaz with Aslam Sher Khan,https://indianexpress.com/article/sports/hockey/when-balbir-singh-sr-offered-namaz-with-aslam-sher-khan-6445534/
lifestyle," June 3, 2020  4:40:24 pm",Sushmita Sen shows how a nunchaku can be a great workout,https://indianexpress.com/article/lifestyle/fitness/self-defense-bruce-lee-sushmita-sen-shows-nunchaku-fitness-goals-lockdown-autoimmune-disease-6415532/
lifestyle," June 3, 2020  3:50:21 pm",Here’s another reason to snack on almonds every day,https://indianexpress.com/article/lifestyle/health/heres-another-reason-to-snack-on-almonds-every-day-6439367/
lifestyle," June 3, 2020  3:00:24 pm",Celebs love Sabyasachi lehengas and we totally get why,https://indianexpress.com/article/lifestyle/fashion/katrina-kaif-deepika-padukone-anushka-sharma-sabyasachi-lehengas-photos-6440350/
lifestyle," June 4, 2020  2:01:02 pm",These diet tips can boost your energy for the next cycling trip,https://indianexpress.com/article/lifestyle/health/united-nations-june-3-world-bicycle-day-ideal-diet-cyclists-6440346/
lifestyle," June 3, 2020  1:20:07 pm","Cyclone Nisarga: Priyanka, Akshay share dos and don’ts to ensure safety",https://indianexpress.com/article/lifestyle/life-style/cyclone-nisarga-priyanka-akshay-kumar-share-dos-and-donts-safety-6440370/
lifestyle," June 4, 2020  5:15:54 pm",This quick rasam recipe needs just five ingredients,https://indianexpress.com/article/lifestyle/food-wine/quick-tasty-tomato-rasam-recipe-five-ingredients-no-rasam-powder-toor-dal-lockdown-cooking-dinner-lunch-south-indian-food-6409262/
lifestyle," June 3, 2020  11:40:18 am",Hara Hachi bu: Have you heard of this Japanese diet rule for weight loss?,https://indianexpress.com/article/lifestyle/food-wine/hara-hachi-bu-japanese-diet-weight-loss-6438969/
lifestyle," June 3, 2020  1:56:08 pm",Elli AvrRam applied beetroot pack on her face and body; know about its benefits,https://indianexpress.com/article/lifestyle/life-style/elli-avrram-beetroot-pack-face-body-benefits-6438863/
lifestyle," June 3, 2020  10:00:47 am",Don’t throw away stale bread; here’s a trick to make it fresh,https://indianexpress.com/article/lifestyle/food-wine/trick-to-make-stale-bread-fresh-again-6434539/
lifestyle," June 3, 2020  9:10:15 am",Did you know these flowers are great for the skin?,https://indianexpress.com/article/lifestyle/life-style/did-you-know-these-flowers-are-great-for-the-skin-6438334/
lifestyle," June 3, 2020  10:44:25 am",What is the secret to becoming mentally strong? Find out here,https://indianexpress.com/article/lifestyle/life-positive/mental-strength-training-mind-amy-morin-inspiring-talk-6438917/
lifestyle," June 2, 2020  11:20:20 pm",Take a look at some of Samantha Akkineni’s stunning sari appearances,https://indianexpress.com/article/lifestyle/fashion/samantha-akkinenis-stunning-sari-looks-fashion-photos-6438637/
lifestyle," June 2, 2020  10:30:42 pm","Higher intake of whole grains may lower diabetes risk, suggests study",https://indianexpress.com/article/lifestyle/health/whole-grains-lower-type-2-diabetes-risk-study-6438967/
lifestyle," June 2, 2020  9:40:11 pm",Sheet masks to colourful toenails: Kubbra Sait’s Instagram has great tips,https://indianexpress.com/article/lifestyle/life-style/splurging-sacred-games-kuku-sheet-masks-to-multi-colour-painted-toe-nails-heres-we-learned-photos-kubbra-sait-instagram-6438423/
lifestyle," June 2, 2020  8:50:47 pm",Have you tried aam panna chutney yet?,https://indianexpress.com/article/lifestyle/food-wine/summer-fruits-raw-mango-tangy-aam-panna-chutney-anahita-dhondy-zerowaste-cooking-lockdown-experiments-kitchen-easy-recipes-6398652/
lifestyle," June 2, 2020  8:00:03 pm",Just started working out? These tips can help your fitness goals,https://indianexpress.com/article/lifestyle/fitness/just-started-with-working-out-these-tips-might-help-you-attain-better-fitness-6438909/
lifestyle," June 2, 2020  7:46:41 pm",What are the odds? is about gentle acceptance of human beings: Megha Ramaswamy,https://indianexpress.com/article/lifestyle/art-and-culture/what-are-the-odds-is-about-gentle-acceptance-of-human-beings-megha-ramaswamy-netflix-6439268/
lifestyle," June 2, 2020  7:10:15 pm",Try your hands at banana bread like Divyanka Tripathi Dahiya,https://indianexpress.com/article/lifestyle/food-wine/banana-bread-divyanka-tripathi-dahiya-easy-recipes-baking-vivek-dahiya-lockdown-6404429/
